formula,property
Ta-Cr-S-N,0.3389238
Ta-Cr-Sb-C,0.22107358
Ta-Cr-Sb-N,0.35072124
Ta-Cr-Si-C,0.16526435
Ta-Cr-Si-N,0.30338886
Ta-Cr-Sn-C,0.15799333
Ta-Cr-Sn-N,0.288608
Ta-Cr-Tl-C,0.3022047
Ta-Cr-Tl-N,0.4652675
Ta-Cr-Zn-C,0.115779586
Ta-Cr-Zn-N,0.22244403
Ta-Hf-Al-C,-0.0064502107
Ta-Hf-Al-N,0.13725375
Ta-Hf-As-C,0.017361045
Ta-Hf-As-N,0.20101216
Ta-Hf-Au-C,0.050921775
Ta-Hf-Au-N,0.12736148
Ta-Hf-Bi-C,0.209725
Ta-Hf-Bi-N,0.42423654
Ta-Hf-Cd-C,0.06297785
Ta-Hf-Cd-N,0.1902653
Ta-Hf-Co-C,0.09302923
Ta-Hf-Co-N,0.18655546
Ta-Hf-Cu-C,0.13065572
Ta-Hf-Cu-N,0.16386995
Ta-Hf-Fe-C,0.15797617
Ta-Hf-Fe-N,0.20752667
Ta-Hf-Ga-C,-0.022356505
Ta-Hf-Ga-N,0.10809828
Ta-Hf-Ge-C,0.009412973
Ta-Hf-Ge-N,0.17909397
Ta-Hf-In-C,0.06963478
Ta-Hf-In-N,0.17409492
Ta-Hf-Ni-C,0.1561973
Ta-Hf-Ni-N,0.18369761
Ta-Hf-P-C,-0.0038834915
Ta-Hf-P-N,0.24810672
Ta-Hf-Pb-C,0.17413622
Ta-Hf-Pb-N,0.3928263
Ta-Hf-S-C,0.08667305
Ta-Hf-S-N,0.33620065
Ta-Hf-Sb-C,0.12183097
Ta-Hf-Sb-N,0.30821973
Ta-Hf-Si-C,0.072583064
Ta-Hf-Si-N,0.22054632
Ta-Hf-Sn-C,0.06396902
Ta-Hf-Sn-N,0.20815273
Ta-Hf-Tl-C,0.15976048
Ta-Hf-Tl-N,0.32512796
Ta-Hf-Zn-C,0.028906394
Ta-Hf-Zn-N,0.1646694
Ta-Lu-Al-C,-0.014088497
Ta-Lu-Al-N,0.12699214
Ta-Lu-As-C,0.19683716
Ta-Lu-As-N,0.24628527
Ta-Lu-Au-C,0.14319864
Ta-Lu-Au-N,0.13652575
Ta-Lu-Bi-C,0.29879177
Ta-Lu-Bi-N,0.40716517
Ta-Lu-Cd-C,0.024354236
Ta-Lu-Cd-N,0.15441163
Ta-Lu-Co-C,0.029080587
Ta-Lu-Co-N,0.16794945
Ta-Lu-Cu-C,0.07945601
Ta-Lu-Cu-N,0.17717284
Ta-Lu-Fe-C,0.059787787
Ta-Lu-Fe-N,0.20612387
Ta-Lu-Ga-C,-0.028314667
Ta-Lu-Ga-N,0.11631617
Ta-Lu-Ge-C,0.06880936
Ta-Lu-Ge-N,0.21386066
Ta-Lu-In-C,0.02334884
Ta-Lu-In-N,0.18649703
Ta-Lu-Ni-C,0.08308517
Ta-Lu-Ni-N,0.17238839
Ta-Lu-P-C,0.23489112
Ta-Lu-P-N,0.2611596
Ta-Lu-Pb-C,0.15838572
Ta-Lu-Pb-N,0.32924506
Ta-Lu-S-C,0.2180243
Ta-Lu-S-N,0.35981917
Ta-Lu-Sb-C,0.22061254
Ta-Lu-Sb-N,0.2932193
Ta-Lu-Si-C,0.06716733
Ta-Lu-Si-N,0.23140594
Ta-Lu-Sn-C,0.096204326
Ta-Lu-Sn-N,0.2053769
Ta-Lu-Tl-C,0.09776088
Ta-Lu-Tl-N,0.27947205
Ta-Lu-Zn-C,0.023060992
Ta-Lu-Zn-N,0.12514214
Ta-Mn-Al-C,0.09312156
Ta-Mn-Al-N,0.3135225
Ta-Mn-As-C,0.08890713
Ta-Mn-As-N,0.2945578
Ta-Mn-Au-C,0.13157567
Ta-Mn-Au-N,0.2081292
Ta-Mn-Bi-C,0.38062114
Ta-Mn-Bi-N,0.5021177
Ta-Mn-Cd-C,0.19428526
Ta-Mn-Cd-N,0.31577322
Ta-Mn-Co-C,0.3439577
Ta-Mn-Co-N,0.3527313
Ta-Mn-Cu-C,0.20409384
Ta-Mn-Cu-N,0.35767782
Ta-Mn-Fe-C,0.3285405
Ta-Mn-Fe-N,0.34626666
Ta-Mn-Ga-C,0.07282754
Ta-Mn-Ga-N,0.22716725
Ta-Mn-Ge-C,0.12185299
Ta-Mn-Ge-N,0.2538722
Ta-Mn-In-C,0.16233322
Ta-Mn-In-N,0.31816477
Ta-Mn-Ni-C,0.20695028
Ta-Mn-Ni-N,0.3385954
Ta-Mn-P-C,0.16284448
Ta-Mn-P-N,0.30335593
Ta-Mn-Pb-C,0.3277505
Ta-Mn-Pb-N,0.50834996
Ta-Mn-S-C,0.17049973
Ta-Mn-S-N,0.32374454
Ta-Mn-Sb-C,0.23463008
Ta-Mn-Sb-N,0.37631792
Ta-Mn-Si-C,0.18088478
Ta-Mn-Si-N,0.39726326
Ta-Mn-Sn-C,0.18031634
Ta-Mn-Sn-N,0.29524508
Ta-Mn-Tl-C,0.28563258
Ta-Mn-Tl-N,0.46623263
Ta-Mn-Zn-C,0.12561697
Ta-Mn-Zn-N,0.23753698
Ta-Mo-Al-C,0.05464261
Ta-Mo-Al-N,0.27082294
Ta-Mo-As-C,0.07378215
Ta-Mo-As-N,0.34643492
Ta-Mo-Au-C,0.061902557
Ta-Mo-Au-N,0.22897914
Ta-Mo-Bi-C,0.3597913
Ta-Mo-Bi-N,0.5596419
Ta-Mo-Cd-C,0.15048425
Ta-Mo-Cd-N,0.34050035
Ta-Mo-Co-C,0.30076054
Ta-Mo-Co-N,0.316702
Ta-Mo-Cu-C,0.21432288
Ta-Mo-Cu-N,0.38079384
Ta-Mo-Fe-C,0.31935495
Ta-Mo-Fe-N,0.3076761
Ta-Mo-Ga-C,0.047065075
Ta-Mo-Ga-N,0.21313988
Ta-Mo-Ge-C,0.06737704
Ta-Mo-Ge-N,0.3052463
Ta-Mo-In-C,0.12731428
Ta-Mo-In-N,0.34803873
Ta-Mo-Ni-C,0.2280946
Ta-Mo-Ni-N,0.31854895
Ta-Mo-P-C,0.13287467
Ta-Mo-P-N,0.3423291
Ta-Mo-Pb-C,0.32729417
Ta-Mo-Pb-N,0.54106957
Ta-Mo-S-C,0.18914908
Ta-Mo-S-N,0.4166192
Ta-Mo-Sb-C,0.19056426
Ta-Mo-Sb-N,0.3858364
Ta-Mo-Si-C,0.13469581
Ta-Mo-Si-N,0.34962958
Ta-Mo-Sn-C,0.12609276
Ta-Mo-Sn-N,0.3361844
Ta-Mo-Tl-C,0.31860393
Ta-Mo-Tl-N,0.4790927
Ta-Mo-Zn-C,0.10104335
Ta-Mo-Zn-N,0.23631713
Ta-Nb-Al-C,0.014372451
Ta-Nb-Al-N,0.1450318
Ta-Nb-As-C,0.03296228
Ta-Nb-As-N,0.26192984
Ta-Nb-Au-C,0.004625075
Ta-Nb-Au-N,0.10825964
Ta-Nb-Bi-C,0.2795203
Ta-Nb-Bi-N,0.37664378
Ta-Nb-Cd-C,0.07907697
Ta-Nb-Cd-N,0.24882518
Ta-Nb-Co-C,0.1716805
Ta-Nb-Co-N,0.21474536
Ta-Nb-Cu-C,0.14475016
Ta-Nb-Cu-N,0.2258072
Ta-Nb-Fe-C,0.23146796
Ta-Nb-Fe-N,0.18682365
Ta-Nb-Ga-C,0.0038621407
Ta-Nb-Ga-N,0.1113948
Ta-Nb-Ge-C,0.017347543
Ta-Nb-Ge-N,0.20693265
Ta-Nb-In-C,0.06979492
Ta-Nb-In-N,0.22464181
Ta-Nb-Ni-C,0.16973373
Ta-Nb-Ni-N,0.21782653
Ta-Nb-P-C,0.030906005
Ta-Nb-P-N,0.29043046
Ta-Nb-Pb-C,0.23010808
Ta-Nb-Pb-N,0.4437946
Ta-Nb-S-C,0.10676206
Ta-Nb-S-N,0.33348453
Ta-Nb-Sb-C,0.13877797
Ta-Nb-Sb-N,0.33943665
Ta-Nb-Si-C,0.08404354
Ta-Nb-Si-N,0.2678942
Ta-Nb-Sn-C,0.076924674
Ta-Nb-Sn-N,0.25584775
Ta-Nb-Tl-C,0.2000864
Ta-Nb-Tl-N,0.3762203
Ta-Nb-Zn-C,0.060691733
Ta-Nb-Zn-N,0.20439844
Ta-Sc-Al-C,-0.01938639
Ta-Sc-Al-N,0.143978
Ta-Sc-As-C,0.116623245
Ta-Sc-As-N,0.21485515
Ta-Sc-Au-C,0.11667612
Ta-Sc-Au-N,0.17221668
Ta-Sc-Bi-C,0.22126836
Ta-Sc-Bi-N,0.3665832
Ta-Sc-Cd-C,0.040250264
Ta-Sc-Cd-N,0.17161438
Ta-Sc-Co-C,0.058191005
Ta-Sc-Co-N,0.22133441
Ta-Sc-Cu-C,0.07863463
Ta-Sc-Cu-N,0.19290504
Ta-Sc-Fe-C,0.08775219
Ta-Sc-Fe-N,0.27610016
Ta-Sc-Ga-C,-0.012358548
Ta-Sc-Ga-N,0.11338728
Ta-Sc-Ge-C,0.031943705
Ta-Sc-Ge-N,0.20163728
Ta-Sc-In-C,0.018860929
Ta-Sc-In-N,0.1665004
Ta-Sc-Ni-C,0.09429102
Ta-Sc-Ni-N,0.21197328
Ta-Sc-P-C,0.16463229
Ta-Sc-P-N,0.24162567
Ta-Sc-Pb-C,0.124741524
Ta-Sc-Pb-N,0.2980879
Ta-Sc-S-C,0.16038871
Ta-Sc-S-N,0.25202367
Ta-Sc-Sb-C,0.15296479
Ta-Sc-Sb-N,0.2965952
Ta-Sc-Si-C,0.059682965
Ta-Sc-Si-N,0.2854385
Ta-Sc-Sn-C,0.065972105
Ta-Sc-Sn-N,0.18353562
Ta-Sc-Tl-C,0.08157498
Ta-Sc-Tl-N,0.27011093
Ta-Sc-Zn-C,0.019542715
Ta-Sc-Zn-N,0.13771819
Ta-Ta-Al-C,-0.003034868
Ta-Ta-Al-N,0.13187125
Ta-Ta-As-C,0.039904214
Ta-Ta-As-N,0.28600177
Ta-Ta-Au-C,0.03520708
Ta-Ta-Au-N,0.15078837
Ta-Ta-Bi-C,0.2680463
Ta-Ta-Bi-N,0.59547573
Ta-Ta-Cd-C,0.09585784
Ta-Ta-Cd-N,0.2876672
Ta-Ta-Co-C,0.22921535
Ta-Ta-Co-N,0.24526827
Ta-Ta-Cu-C,0.15767013
Ta-Ta-Cu-N,0.2576714
Ta-Ta-Fe-C,0.22787459
Ta-Ta-Fe-N,0.23262179
Ta-Ta-Ga-C,-0.0019478813
Ta-Ta-Ga-N,0.10407188
Ta-Ta-Ge-C,0.011410514
Ta-Ta-Ge-N,0.23522635
Ta-Ta-In-C,0.09711672
Ta-Ta-In-N,0.2496273
Ta-Ta-Ni-C,0.16917063
Ta-Ta-Ni-N,0.24748397
Ta-Ta-P-C,0.021608476
Ta-Ta-P-N,0.30748013
Ta-Ta-Pb-C,0.25383142
Ta-Ta-Pb-N,0.5236323
Ta-Ta-S-C,0.114343405
Ta-Ta-S-N,0.35261425
Ta-Ta-Sb-C,0.18440655
Ta-Ta-Sb-N,0.35514852
Ta-Ta-Si-C,0.083179094
Ta-Ta-Si-N,0.289945
Ta-Ta-Sn-C,0.105480395
Ta-Ta-Sn-N,0.29142916
Ta-Ta-Tl-C,0.22911279
Ta-Ta-Tl-N,0.49263722
Ta-Ta-Zn-C,0.07303667
Ta-Ta-Zn-N,0.20031652
Ta-Ti-Al-C,-0.008249977
Ta-Ti-Al-N,0.11338978
Ta-Ti-As-C,-0.009395101
Ta-Ti-As-N,0.18231015
Ta-Ti-Au-C,0.06311103
Ta-Ti-Au-N,0.09481145
Ta-Ti-Bi-C,0.17139412
Ta-Ti-Bi-N,0.38382268
Ta-Ti-Cd-C,0.055031482
Ta-Ti-Cd-N,0.21493857
Ta-Ti-Co-C,0.15046325
Ta-Ti-Co-N,0.2610725
Ta-Ti-Cu-C,0.15552741
Ta-Ti-Cu-N,0.21338254
Ta-Ti-Fe-C,0.19011405
Ta-Ti-Fe-N,0.26636517
Ta-Ti-Ga-C,-0.02889492
Ta-Ti-Ga-N,0.06976186
Ta-Ti-Ge-C,-0.011005824
Ta-Ti-Ge-N,0.11474647
Ta-Ti-In-C,0.014818873
Ta-Ti-In-N,0.21418568
Ta-Ti-Ni-C,0.1766632
Ta-Ti-Ni-N,0.25925186
Ta-Ti-P-C,-0.012110457
Ta-Ti-P-N,0.22829042
Ta-Ti-Pb-C,0.16038467
Ta-Ti-Pb-N,0.33525518
Ta-Ti-S-C,0.06987271
Ta-Ti-S-N,0.23233028
Ta-Ti-Sb-C,0.082018666
Ta-Ti-Sb-N,0.28005818
Ta-Ti-Si-C,0.04623448
Ta-Ti-Si-N,0.2426658
Ta-Ti-Sn-C,0.048219852
Ta-Ti-Sn-N,0.20118518
Ta-Ti-Tl-C,0.1225935
Ta-Ti-Tl-N,0.3248646
Ta-Ti-Zn-C,0.034777958
Ta-Ti-Zn-N,0.13041012
Ta-V-Al-C,0.016660148
Ta-V-Al-N,0.12477839
Ta-V-As-C,0.017498635
Ta-V-As-N,0.30281627
Ta-V-Au-C,0.029429529
Ta-V-Au-N,0.12420697
Ta-V-Bi-C,0.3465118
Ta-V-Bi-N,0.4729663
Ta-V-Cd-C,0.10334677
Ta-V-Cd-N,0.29623038
Ta-V-Co-C,0.19161583
Ta-V-Co-N,0.33045077
Ta-V-Cu-C,0.17069533
Ta-V-Cu-N,0.2569316
Ta-V-Fe-C,0.29965267
Ta-V-Fe-N,0.32805905
Ta-V-Ga-C,0.0066175335
Ta-V-Ga-N,0.09389684
Ta-V-Ge-C,0.016244922
Ta-V-Ge-N,0.16927026
Ta-V-In-C,0.06535074
Ta-V-In-N,0.27610114
Ta-V-Ni-C,0.16249907
Ta-V-Ni-N,0.24198914
Ta-V-P-C,0.009796885
Ta-V-P-N,0.3010464
Ta-V-Pb-C,0.28244755
Ta-V-Pb-N,0.4640276
Ta-V-S-C,0.11170533
Ta-V-S-N,0.3359862
Ta-V-Sb-C,0.14618587
Ta-V-Sb-N,0.309441
Ta-V-Si-C,0.06891297
Ta-V-Si-N,0.20904459
Ta-V-Sn-C,0.0884947
Ta-V-Sn-N,0.2324506
Ta-V-Tl-C,0.23182237
Ta-V-Tl-N,0.37025172
Ta-V-Zn-C,0.06372314
Ta-V-Zn-N,0.16478361
Ta-W-Al-C,0.05804278
Ta-W-Al-N,0.33001032
Ta-W-As-C,0.104452625
Ta-W-As-N,0.39238366
Ta-W-Au-C,0.15904732
Ta-W-Au-N,0.31257695
Ta-W-Bi-C,0.36601067
Ta-W-Bi-N,0.7147557
Ta-W-Cd-C,0.1893152
Ta-W-Cd-N,0.46918762
Ta-W-Co-C,0.33691782
Ta-W-Co-N,0.3631986
Ta-W-Cu-C,0.24523483
Ta-W-Cu-N,0.40479502
Ta-W-Fe-C,0.33559212
Ta-W-Fe-N,0.35764283
Ta-W-Ga-C,0.048164316
Ta-W-Ga-N,0.25348142
Ta-W-Ge-C,0.0843382
Ta-W-Ge-N,0.38661113
Ta-W-In-C,0.16621281
Ta-W-In-N,0.42001668
Ta-W-Ni-C,0.32641914
Ta-W-Ni-N,0.3634018
Ta-W-P-C,0.16565596
Ta-W-P-N,0.39289084
Ta-W-Pb-C,0.40586078
Ta-W-Pb-N,0.6868072
Ta-W-S-C,0.25505167
Ta-W-S-N,0.5019389
Ta-W-Sb-C,0.27845925
Ta-W-Sb-N,0.49302736
Ta-W-Si-C,0.20784374
Ta-W-Si-N,0.4468238
Ta-W-Sn-C,0.17741069
Ta-W-Sn-N,0.46872544
Ta-W-Tl-C,0.35031998
Ta-W-Tl-N,0.65295863
Ta-W-Zn-C,0.119125366
Ta-W-Zn-N,0.32342914
Ta-Y-Al-C,0.027763495
Ta-Y-Al-N,0.086522534
Ta-Y-As-C,0.27725372
Ta-Y-As-N,0.303949
Ta-Y-Au-C,0.15193233
Ta-Y-Au-N,0.14473684
Ta-Y-Bi-C,0.3579983
Ta-Y-Bi-N,0.3165341
Ta-Y-Cd-C,0.05905921
Ta-Y-Cd-N,0.14865491
Ta-Y-Co-C,0.029474998
Ta-Y-Co-N,0.18145745
Ta-Y-Cu-C,0.08454258
Ta-Y-Cu-N,0.14833301
Ta-Y-Fe-C,0.123446435
Ta-Y-Fe-N,0.18305348
Ta-Y-Ga-C,0.027756885
Ta-Y-Ga-N,0.11436986
Ta-Y-Ge-C,0.10380382
Ta-Y-Ge-N,0.20086099
Ta-Y-In-C,0.0712851
Ta-Y-In-N,0.17613485
Ta-Y-Ni-C,0.052866396
Ta-Y-Ni-N,0.16262121
Ta-Y-P-C,0.26617125
Ta-Y-P-N,0.31367058
Ta-Y-Pb-C,0.14204043
Ta-Y-Pb-N,0.3244931
Ta-Y-S-C,0.31320864
Ta-Y-S-N,0.4152538
Ta-Y-Sb-C,0.26988828
Ta-Y-Sb-N,0.33310726
Ta-Y-Si-C,0.10046206
Ta-Y-Si-N,0.2257339
Ta-Y-Sn-C,0.1502184
Ta-Y-Sn-N,0.20864597
Ta-Y-Tl-C,0.10812229
Ta-Y-Tl-N,0.2515541
Ta-Y-Zn-C,0.045080546
Ta-Y-Zn-N,0.12658994
Ta-Zr-Al-C,0.006947001
Ta-Zr-Al-N,0.11298887
Ta-Zr-As-C,0.023934003
Ta-Zr-As-N,0.21051557
Ta-Zr-Au-C,0.05009277
Ta-Zr-Au-N,0.122404
Ta-Zr-Bi-C,0.20056768
Ta-Zr-Bi-N,0.3868173
Ta-Zr-Cd-C,0.043181956
Ta-Zr-Cd-N,0.1657805
Ta-Zr-Co-C,0.07553601
Ta-Zr-Co-N,0.15585375
Ta-Zr-Cu-C,0.11291203
Ta-Zr-Cu-N,0.14888595
Ta-Zr-Fe-C,0.12998825
Ta-Zr-Fe-N,0.16097943
Ta-Zr-Ga-C,-0.014510362
Ta-Zr-Ga-N,0.10078765
Ta-Zr-Ge-C,0.04856984
Ta-Zr-Ge-N,0.18129343
Ta-Zr-In-C,0.039430164
Ta-Zr-In-N,0.1636835
Ta-Zr-Ni-C,0.09587896
Ta-Zr-Ni-N,0.15473808
Ta-Zr-P-C,0.044097286
Ta-Zr-P-N,0.2256638
Ta-Zr-Pb-C,0.15939836
Ta-Zr-Pb-N,0.33014652
Ta-Zr-S-C,0.08411502
Ta-Zr-S-N,0.2928898
Ta-Zr-Sb-C,0.11285339
Ta-Zr-Sb-N,0.29111952
Ta-Zr-Si-C,0.086959675
Ta-Zr-Si-N,0.22212031
Ta-Zr-Sn-C,0.044906773
Ta-Zr-Sn-N,0.19126798
Ta-Zr-Tl-C,0.1068653
Ta-Zr-Tl-N,0.28543428
Ta-Zr-Zn-C,0.016651317
Ta-Zr-Zn-N,0.11396499
Ti-Cr-Al-C,0.025087854
Ti-Cr-Al-N,0.123017594
Ti-Cr-As-C,0.018143421
Ti-Cr-As-N,0.13117366
Ti-Cr-Au-C,0.082635
Ti-Cr-Au-N,0.14010207
Ti-Cr-Bi-C,0.18080875
Ti-Cr-Bi-N,0.31779096
Ti-Cr-Cd-C,0.0978302
Ti-Cr-Cd-N,0.19431129
Ti-Cr-Co-C,0.27450144
Ti-Cr-Co-N,0.32225525
Ti-Cr-Cu-C,0.17908825
Ti-Cr-Cu-N,0.21605438
Ti-Cr-Fe-C,0.35633907
Ti-Cr-Fe-N,0.3087382
Ti-Cr-Ga-C,0.015919905
Ti-Cr-Ga-N,0.091902696
Ti-Cr-Ge-C,0.033693224
Ti-Cr-Ge-N,0.10331722
Ti-Cr-In-C,0.0874661
Ti-Cr-In-N,0.16998494
Ti-Cr-Ni-C,0.20151688
Ti-Cr-Ni-N,0.28286418
Ti-Cr-P-C,0.058084007
Ti-Cr-P-N,0.14074825
Ti-Cr-Pb-C,0.2044603
Ti-Cr-Pb-N,0.31638575
Ti-Cr-S-C,0.08154179
Ti-Cr-S-N,0.12632859
Ti-Cr-Sb-C,0.085212015
Ti-Cr-Sb-N,0.23550601
Ti-Cr-Si-C,0.068820246
Ti-Cr-Si-N,0.16486047
Ti-Cr-Sn-C,0.068694666
Ti-Cr-Sn-N,0.16894884
Ti-Cr-Tl-C,0.13283457
Ti-Cr-Tl-N,0.2589046
Ti-Cr-Zn-C,0.041296158
Ti-Cr-Zn-N,0.108408
Ti-Hf-Al-C,0.00020079553
Ti-Hf-Al-N,-0.0018224366
Ti-Hf-As-C,0.03390722
Ti-Hf-As-N,0.073523015
Ti-Hf-Au-C,0.027691467
Ti-Hf-Au-N,0.033886224
Ti-Hf-Bi-C,0.033808466
Ti-Hf-Bi-N,0.14729947
Ti-Hf-Cd-C,-0.0051270886
Ti-Hf-Cd-N,-0.007302966
Ti-Hf-Co-C,0.095956184
Ti-Hf-Co-N,0.07337269
Ti-Hf-Cu-C,0.06831484
Ti-Hf-Cu-N,0.05795913
Ti-Hf-Fe-C,0.23021895
Ti-Hf-Fe-N,0.09696327
Ti-Hf-Ga-C,-0.006697493
Ti-Hf-Ga-N,-0.009126353
Ti-Hf-Ge-C,0.008678594
Ti-Hf-Ge-N,0.07027994
Ti-Hf-In-C,0.0021647569
Ti-Hf-In-N,-0.0046701073
Ti-Hf-Ni-C,0.15211834
Ti-Hf-Ni-N,0.062865965
Ti-Hf-P-C,0.040274907
Ti-Hf-P-N,0.06306063
Ti-Hf-Pb-C,0.0022330547
Ti-Hf-Pb-N,0.071352035
Ti-Hf-S-C,0.011716116
Ti-Hf-S-N,0.038747862
Ti-Hf-Sb-C,0.058222566
Ti-Hf-Sb-N,0.09638962
Ti-Hf-Si-C,0.038717747
Ti-Hf-Si-N,0.078787215
Ti-Hf-Sn-C,0.008858673
Ti-Hf-Sn-N,0.071491994
Ti-Hf-Tl-C,0.023701837
Ti-Hf-Tl-N,0.028669186
Ti-Hf-Zn-C,-0.004184242
Ti-Hf-Zn-N,0.017634675
Ti-Lu-Al-C,-0.024801021
Ti-Lu-Al-N,0.003344229
Ti-Lu-As-C,0.17838097
Ti-Lu-As-N,0.22211163
Ti-Lu-Au-C,0.14352682
Ti-Lu-Au-N,0.112385415
Ti-Lu-Bi-C,0.16333686
Ti-Lu-Bi-N,0.21690746
Ti-Lu-Cd-C,0.038828433
Ti-Lu-Cd-N,0.031279787
Ti-Lu-Co-C,0.07763318
Ti-Lu-Co-N,0.15190165
Ti-Lu-Cu-C,0.15212287
Ti-Lu-Cu-N,0.073257655
Ti-Lu-Fe-C,0.13077873
Ti-Lu-Fe-N,0.14831153
Ti-Lu-Ga-C,-0.00090669293
Ti-Lu-Ga-N,0.010912901
Ti-Lu-Ge-C,0.07251773
Ti-Lu-Ge-N,0.10049299
Ti-Lu-In-C,0.0103318365
Ti-Lu-In-N,0.019915886
Ti-Lu-Ni-C,0.12070236
Ti-Lu-Ni-N,0.070669316
Ti-Lu-P-C,0.2567858
Ti-Lu-P-N,0.21347716
Ti-Lu-Pb-C,0.087489724
Ti-Lu-Pb-N,0.08182664
Ti-Lu-S-C,0.12964536
Ti-Lu-S-N,0.06543598
Ti-Lu-Sb-C,0.13772136
Ti-Lu-Sb-N,0.19783829
Ti-Lu-Si-C,0.070465356
Ti-Lu-Si-N,0.08964964
Ti-Lu-Sn-C,0.038439482
Ti-Lu-Sn-N,0.09549937
Ti-Lu-Tl-C,0.028525928
Ti-Lu-Tl-N,0.037216175
Ti-Lu-Zn-C,0.018687721
Ti-Lu-Zn-N,0.06325478
Ti-Mn-Al-C,0.0757333
Ti-Mn-Al-N,0.15624122
Ti-Mn-As-C,0.06754731
Ti-Mn-As-N,0.19318089
Ti-Mn-Au-C,0.08577618
Ti-Mn-Au-N,0.16080695
Ti-Mn-Bi-C,0.1873311
Ti-Mn-Bi-N,0.33912605
Ti-Mn-Cd-C,0.089785926
Ti-Mn-Cd-N,0.18475433
Ti-Mn-Co-C,0.3520522
Ti-Mn-Co-N,0.30108592
Ti-Mn-Cu-C,0.1541801
Ti-Mn-Cu-N,0.2371317
Ti-Mn-Fe-C,0.38197365
Ti-Mn-Fe-N,0.33915457
Ti-Mn-Ga-C,0.041285805
Ti-Mn-Ga-N,0.0985032
Ti-Mn-Ge-C,0.07925698
Ti-Mn-Ge-N,0.16356705
Ti-Mn-In-C,0.075107984
Ti-Mn-In-N,0.17474824
Ti-Mn-Ni-C,0.17453325
Ti-Mn-Ni-N,0.27115306
Ti-Mn-P-C,0.12381218
Ti-Mn-P-N,0.21462284
Ti-Mn-Pb-C,0.16348088
Ti-Mn-Pb-N,0.34368208
Ti-Mn-S-C,0.09274545
Ti-Mn-S-N,0.13769925
Ti-Mn-Sb-C,0.09993412
Ti-Mn-Sb-N,0.25411636
Ti-Mn-Si-C,0.122746095
Ti-Mn-Si-N,0.2274687
Ti-Mn-Sn-C,0.09681673
Ti-Mn-Sn-N,0.21243286
Ti-Mn-Tl-C,0.17091697
Ti-Mn-Tl-N,0.2842516
Ti-Mn-Zn-C,0.06866562
Ti-Mn-Zn-N,0.12822929
Ti-Mo-Al-C,0.020656697
Ti-Mo-Al-N,0.17117186
Ti-Mo-As-C,0.020535145
Ti-Mo-As-N,0.1548719
Ti-Mo-Au-C,0.04620124
Ti-Mo-Au-N,0.18063262
Ti-Mo-Bi-C,0.1313295
Ti-Mo-Bi-N,0.34481773
Ti-Mo-Cd-C,0.012856474
Ti-Mo-Cd-N,0.21587196
Ti-Mo-Co-C,0.2061643
Ti-Mo-Co-N,0.23233102
Ti-Mo-Cu-C,0.14968552
Ti-Mo-Cu-N,0.29902616
Ti-Mo-Fe-C,0.3102025
Ti-Mo-Fe-N,0.26706183
Ti-Mo-Ga-C,-0.026750417
Ti-Mo-Ga-N,0.21990162
Ti-Mo-Ge-C,-0.0012622296
Ti-Mo-Ge-N,0.1525327
Ti-Mo-In-C,-0.012397982
Ti-Mo-In-N,0.16727144
Ti-Mo-Ni-C,0.1754943
Ti-Mo-Ni-N,0.28684244
Ti-Mo-P-C,-0.00028687125
Ti-Mo-P-N,0.16685441
Ti-Mo-Pb-C,0.08755838
Ti-Mo-Pb-N,0.29900458
Ti-Mo-S-C,0.039393794
Ti-Mo-S-N,0.16242914
Ti-Mo-Sb-C,0.01748034
Ti-Mo-Sb-N,0.2212247
Ti-Mo-Si-C,0.06245706
Ti-Mo-Si-N,0.23223336
Ti-Mo-Sn-C,0.0097701475
Ti-Mo-Sn-N,0.15973473
Ti-Mo-Tl-C,0.08938356
Ti-Mo-Tl-N,0.25495845
Ti-Mo-Zn-C,0.040793583
Ti-Mo-Zn-N,0.12220775
Ti-Nb-Al-C,-0.009126466
Ti-Nb-Al-N,0.056831714
Ti-Nb-As-C,0.01966781
Ti-Nb-As-N,0.10411007
Ti-Nb-Au-C,0.027285261
Ti-Nb-Au-N,0.061329924
Ti-Nb-Bi-C,0.046986964
Ti-Nb-Bi-N,0.21851067
Ti-Nb-Cd-C,0.0003413703
Ti-Nb-Cd-N,0.06118676
Ti-Nb-Co-C,0.12141322
Ti-Nb-Co-N,0.08001354
Ti-Nb-Cu-C,0.075750224
Ti-Nb-Cu-N,0.12657765
Ti-Nb-Fe-C,0.19172345
Ti-Nb-Fe-N,0.13974996
Ti-Nb-Ga-C,-0.010320739
Ti-Nb-Ga-N,0.058591634
Ti-Nb-Ge-C,-0.0073511656
Ti-Nb-Ge-N,0.119942166
Ti-Nb-In-C,-0.012061256
Ti-Nb-In-N,0.033206142
Ti-Nb-Ni-C,0.18855718
Ti-Nb-Ni-N,0.12052186
Ti-Nb-P-C,-0.011671874
Ti-Nb-P-N,0.13257657
Ti-Nb-Pb-C,0.01727759
Ti-Nb-Pb-N,0.13494849
Ti-Nb-S-C,-0.006306096
Ti-Nb-S-N,0.095888935
Ti-Nb-Sb-C,0.005724363
Ti-Nb-Sb-N,0.123492144
Ti-Nb-Si-C,0.032596033
Ti-Nb-Si-N,0.121305965
Ti-Nb-Sn-C,-0.0049546408
Ti-Nb-Sn-N,0.053512428
Ti-Nb-Tl-C,-0.015203854
Ti-Nb-Tl-N,0.10230421
